"CREATE_DATE","COMPLETE_DATE","X_COORD","Y_COORD","CALL_CNT"
2011-08-30,2011-09-01,1175589.91700796,1900815.4616811,1
2011-08-30,2011-09-07,1178334.09162443,1892465.16062407,1
2011-08-30,2011-09-09,1152639.92179129,1852573.8902288,1
2011-08-30,2011-09-15,1170302.0860894,1885341.84827629,1
2011-08-30,2011-09-22,1132897.6093265,1930188.21001653,1
2011-08-30,2011-09-22,1160319.94990367,1914785.14373191,1
2011-08-30,2011-10-06,1154611.77196591,1923330.98222151,1
2011-08-30,2011-10-07,1130024.82200355,1940573.37061205,1
2011-08-30,2011-10-21,1153276.99969369,1930651.12040041,1
2011-08-30,2011-10-27,1126098.76082785,1923595.58097282,1
2011-08-30,2011-11-03,1132891.61711016,1919294.66559181,1
2011-08-30,2011-11-04,1170761.40411614,1849779.80609249,1
2011-08-30,2011-11-08,1171368.74558674,1840158.8579778,1
2011-08-30,2011-11-09,1171791.93811965,1916205.96820427,1
2011-08-30,2011-11-23,1167074.59089912,1900005.61557636,1
2011-08-30,2011-11-30,1164634.59000777,1950450.77896794,1
2011-08-30,2011-12-01,1179496.08410627,1879209.36170194,1
2011-08-30,2011-12-08,1167583.88542774,1903210.50769677,1
2011-08-31,2012-02-03,1181752.75409458,1836002.89453126,1
2011-08-31,2012-02-08,1160492.93392734,1890342.25911413,1
2011-08-31,2011-09-01,1146006.61619926,1899275.34410607,1
2011-08-31,2011-09-06,1119409.93823249,1923514.9500184,1
2011-08-31,2011-09-09,1161119.06607822,1921684.92720624,1
2011-08-31,2011-09-09,1160855.26611817,1927856.36357586,1
2011-08-31,2011-09-19,1149639.25208364,1915979.54798691,1
2011-08-31,2011-09-21,1130353.80831742,1925388.76992602,1
2011-08-31,2011-09-21,1125891.99951311,1921677.26742187,1
2011-08-31,2011-09-23,1136439.56161268,1863752.86421672,1
2011-08-31,2011-09-30,1179013.59752942,1867283.87673365,1
2011-08-31,2011-09-30,1179039.31890463,1866303.81927314,1
2011-08-31,2011-10-11,1175175.53391565,1841849.11960744,1
2011-08-31,2011-10-13,1170525.54076729,1885515.54579814,1
2011-08-31,2011-11-01,1144783.64988141,1874288.94469376,1
2011-08-31,2011-11-01,1154679.71998061,1854417.977311,1
2011-08-31,2011-11-03,1160314.62130776,1879834.81089627,1
2011-08-31,2011-11-07,1185294.12447966,1871705.28326855,1
2011-08-31,2011-12-24,1156448.58931876,1948617.96328977,1
2011-08-31,2011-11-11,1183624.72520895,1852028.62828493,1
2011-08-31,2011-12-06,1202485.743383,1837555.16219529,1
2011-08-31,2011-12-10,1168138.00929646,1829644.23247687,1
2011-08-31,2011-11-23,1152378.94581199,1889135.44659525,1
2011-08-31,2011-11-30,1166223.14409236,1870227.66341666,1
2011-08-31,2011-11-28,1154604.39167943,1832555.86270214,1
2011-08-31,2011-11-04,1158813.34720782,1849806.85438052,1
2011-09-01,2012-01-10,1158036.28529851,1866043.38357187,1
2011-09-01,2012-01-18,1116594.93703053,1938539.79518275,1
2011-09-01,2012-01-23,1150610.88996863,1939935.301576,1
2011-09-01,2012-01-27,1166241.75787356,1853638.29756927,1
2011-09-01,2012-02-02,1166061.20287953,1852006.28542713,1
2011-09-01,2012-02-07,1154680.09232603,1909460.22007766,1
2011-09-01,2011-09-02,1162023.1884301,1935860.11863243,1
2011-09-01,2011-09-14,1150606.17568304,1925660.6729047,1
2011-09-01,2011-09-15,1185122.59237382,1845428.40091501,1
2011-09-01,2011-09-19,1169473.34409478,1929009.432018,1
2011-09-01,2011-09-19,1156274.81428123,1916855.33639402,1
2011-09-01,2011-09-19,1165829.53701335,1925992.09710451,1
2011-09-01,2011-09-23,1170084.33542791,1930091.11988005,1
2011-09-01,2011-09-23,1129679.57252658,1865569.2809714,1
2011-09-01,2011-09-27,1139060.23022572,1944373.38031613,1
2011-09-01,2011-09-30,1178101.48609578,1851874.8837658,1
2011-09-01,2011-10-12,1170226.9298725,1823210.75659967,1
2011-09-01,2011-10-17,1136813.87598996,1930993.5241298,1
2011-09-01,2011-10-18,1191285.24680061,1850906.30901138,1
2011-09-01,2011-11-02,1134428.27572036,1921288.44449089,1
2011-09-01,2011-11-02,1137788.12709535,1936878.95288981,1
2011-09-01,2011-11-02,1154421.52903001,1875259.79612535,1
2011-09-01,2011-11-10,1156714.31810826,1926453.94840253,1
2011-09-01,2011-11-11,1189701.0328061,1847647.73138119,1
2011-09-01,2011-11-30,1168094.0340311,1829429.35247669,1
2011-09-01,2011-12-08,1166480.87432186,1908902.7019759,1
2011-09-01,2011-12-29,1172969.97918359,1831008.83598926,1
2011-09-01,2011-12-06,1150473.2739865,1908449.80897022,1
2011-09-01,2011-10-21,1141564.96133346,1870085.29099387,1
2011-09-01,2011-12-05,1145461.80999501,1932312.43001285,1
2011-09-01,2011-11-09,1141574.07382877,1923137.83998591,1
2011-09-01,2011-09-15,1139448.48589344,1863445.39380843,1
2011-09-01,2011-09-19,1165692.35421157,1928983.18982317,1
2011-09-01,2012-03-08,1166868.66278809,1901547.21209378,1
2011-09-02,2012-01-30,1179506.70842297,1821020.73080419,1
2011-09-02,2011-09-02,1146084.72217117,1875332.64647334,1
2011-09-02,2011-09-19,1156164.72387931,1903426.3940328,1
2011-09-02,2011-09-29,1174211.15586823,1845273.22508013,1
2011-09-02,2011-10-31,1158791.25043439,1874572.76092565,1
2011-09-02,2011-12-02,1176721.37537321,1821392.35763431,1
2011-09-02,2011-10-31,1159332.14253039,1878692.95980501,1
2011-09-02,2011-12-08,1164113.32638825,1904050.64101567,1
2011-09-02,2011-11-03,1184543.11198518,1872746.20138153,1
2011-09-02,2011-11-09,1149804.81901532,1933229.28799748,1
2011-09-02,2011-12-01,1171013.27391538,1829832.71712664,1
2011-09-02,2011-11-11,1146058.80981814,1895467.47269782,1
2011-09-02,2011-11-30,1160128.98533134,1943110.86231201,1
2011-09-02,2011-11-25,1135587.10547165,1940310.86369667,1
2011-09-02,2011-09-15,1171033.74037852,1840259.44867111,1
2011-09-02,2011-09-29,1170187.04691575,1882824.36986921,1
2011-09-02,2011-10-28,1185636.90907959,1867464.68081176,1
2011-09-02,2011-10-19,1150370.40151751,1895083.87818195,1
2011-09-02,2011-09-19,1168430.50413421,1927514.73628624,1
2011-09-02,2011-09-26,1120630.31580457,1934042.58859656,1
2011-09-02,2011-09-28,1134879.74151984,1947000.00778697,1
2011-09-02,2011-09-21,1124738.03190962,1949571.16039544,1
2011-09-02,2011-09-02,1146070.9732709,1876001.75001349,1
2011-09-02,2011-09-02,1145168.26807132,1872376.42552972,1
2011-09-02,2011-09-02,1146082.7732709,1875399.85001349,1
2011-09-02,2011-09-02,1145433.07188979,1874855.79173038,1
2011-09-02,2011-09-02,1146080.7732709,1875467.15001349,1
2011-09-02,2012-02-10,1152840.56301782,1897795.65370967,1
2011-09-02,2012-02-25,1169526.58991074,1891578.85487874,1
2011-09-02,2012-01-03,1183482.29990397,1865422.69001919,1
2011-09-02,2012-02-07,1174193.79998668,1870502.56001889,1
2011-09-02,2011-12-21,1164189.50493028,1923000.55989753,1
2011-09-03,2011-09-04,1142890.52242698,1870322.23697894,1
2011-09-03,2011-09-21,1131763.77150401,1920843.58000744,1
2011-09-03,2011-10-05,1134278.40323236,1926939.15011714,1
2011-09-03,2011-11-02,1156318.76507467,1879468.22863295,1
2011-09-03,2011-12-05,1194230.81139211,1852980.82011668,1
2011-09-03,2011-09-30,1179741.00093355,1856688.57097617,1
2011-09-03,2011-10-27,1161733.70911015,1880454.74098654,1
2011-09-03,2011-10-19,1184156.28713061,1844419.53987242,1
2011-09-03,2011-09-19,1167832.44996672,1929687.36001281,1
2011-09-04,2012-02-08,1170650.67329602,1913016.52833309,1
2011-09-04,2011-12-06,1150465.8739865,1908688.80897022,1
2011-09-04,2011-10-24,1163479.94578657,1932955.53990582,1
2011-09-04,2011-10-11,1155476.37641334,1850026.28817095,1
2011-09-04,2012-02-02,1172386.66091697,1836539.44927145,1
2011-09-05,2011-11-11,1184582.4864137,1853180.39089079,1
2011-09-05,2011-10-07,1162658.13748623,1843308.91521652,1
2011-09-06,2011-09-19,1155444.18567322,1922728.51238345,1
2011-09-06,2011-09-26,1133074.09453202,1922595.70841772,1
2011-09-06,2011-09-29,1156587.46050857,1929116.98410515,1
2011-09-06,2011-10-11,1154507.55950092,1848997.29388784,1
2011-09-06,2011-10-12,1154467.53048546,1921103.20497119,1
2011-09-06,2011-12-05,1141155.89011368,1910228.99663287,1
2011-09-06,2011-12-05,1179692.87321091,1826753.88619227,1
2011-09-06,2011-12-28,1150686.03702621,1930310.45351014,1
2011-09-06,2011-10-21,1154158.92748481,1943029.77559646,1
2011-09-06,2011-10-28,1144111.97149498,1940158.95631129,1
2011-09-06,2011-11-09,1140443.47090284,1917440.73312872,1
2011-09-06,2011-10-03,1176990.43886754,1876512.20010688,1
2011-09-06,2011-10-07,1154440.37098944,1922788.65952599,1
2011-09-06,2011-10-03,1154815.1198748,1943326.94022383,1
2011-09-06,2011-10-04,1155290.38658386,1929083.56141777,1
2011-09-06,2011-09-23,1135370.19003049,1865758.53002456,1
2011-09-06,2011-09-26,1160539.64488372,1946479.45541464,1
2011-09-06,2011-09-09,1157677.31000114,1922392.0800287,1
2011-09-06,2011-09-15,1156791.38333398,1920142.8087194,1
2011-09-06,2011-09-19,1155426.07539273,1923362.31412597,1
2011-09-06,2011-09-22,1158060.46231382,1909200.97761659,1
2011-09-06,2011-09-26,1123341.93001474,1938532.29710435,1
2011-09-06,2011-09-30,1164012.67469646,1854249.48259858,1
2011-09-06,2011-10-04,1154044.78756666,1929061.98871205,1
2011-09-06,2011-10-12,1153163.40621084,1921074.95102311,1
2011-09-06,2011-11-30,1166879.07480231,1834277.52669507,1
2011-09-06,2011-09-15,1155127.58811508,1922053.60849203,1
2011-09-06,2011-09-15,1154836.35129178,1922825.54142097,1
2011-09-06,2011-09-19,1155408.40422376,1923945.69097637,1
2011-09-06,2011-09-13,1156722.86449741,1924560.92898908,1
2011-09-06,2011-09-15,1176960.0599302,1841658.93987512,1
2011-09-06,2011-09-13,1152848.60681464,1850617.37009616,1
2011-09-06,2012-01-24,1136427.9419165,1936203.11999958,1
2011-09-06,2012-01-17,1136305.98102391,1916061.41120864,1
2011-09-07,2012-01-11,1136210.58081996,1946787.61207265,1
2011-09-07,2012-02-07,1171401.89365,1909685.059225,1
2011-09-07,2012-02-08,1138789.42310278,1910743.9834144,1
2011-09-07,2011-09-08,1146006.61619926,1899275.34410607,1
2011-09-07,2011-09-08,1157064.11611542,1888579.77767122,1
2011-09-07,2011-09-08,1167455.37150419,1945787.93617603,1
2011-09-07,2011-09-20,1152065.22799066,1924369.43098735,1
2011-09-07,2011-09-21,1134898.62287358,1944983.68928191,1
2011-09-07,2011-09-21,1124482.63052762,1921841.02068698,1
2011-09-07,2011-09-23,1150796.85468465,1862096.57010193,1
2011-09-07,2011-09-23,1145860.22991822,1860050.99167468,1
2011-09-07,2011-09-23,1146171.15940615,1860858.91238365,1
2011-09-07,2011-10-04,1146193.53818361,1919573.68659248,1
2011-09-07,2011-10-11,1175149.42003081,1839922.6699741,1
2011-09-07,2011-10-15,1164096.02001665,1939919.20981668,1
2011-09-07,2011-10-21,1152218.08198139,1858913.00342942,1
2011-09-07,2011-11-02,1151070.52989988,1871847.56340833,1
2011-09-07,2011-11-02,1156230.57239911,1876299.81451157,1
2011-09-07,2011-11-22,1177334.94561091,1880482.73742231,1
2011-09-07,2011-11-23,1162102.32003208,1899010.70003362,1
2011-09-07,2011-11-28,1190049.51151852,1860150.92788978,1
2011-09-07,2011-12-05,1148934.94688499,1928940.75182755,1
2011-09-07,2011-11-30,1164861.6479705,1846473.37867276,1
2011-09-07,2011-10-19,1181134.73800848,1846080.42357338,1
2011-09-07,2011-12-05,1182916.26899229,1838101.05133376,1
2011-09-07,2011-11-04,1150741.1099937,1888113.43999958,1
2011-09-07,2011-11-30,1158383.93128266,1948243.49010901,1
2011-09-07,2011-10-04,1187957.31680848,1836976.82038178,1
2011-09-07,2011-09-09,1163897.98987731,1891754.84717385,1
2011-09-07,2011-09-23,1150785.83987885,1862524.96299814,1
2011-09-07,2012-02-08,1144503.5707304,1909554.34738338,1
2011-09-08,2011-09-26,1119520.38378072,1920829.75072568,1
2011-09-08,2011-09-30,1157091.81757568,1886938.11999091,1
2011-09-08,2011-11-02,1146686.31892557,1914576.80109977,1
2011-09-08,2011-11-08,1139944.20976741,1925402.05998621,1
2011-09-08,2011-11-09,1143196.63411602,1905525.61870827,1
2011-09-08,2011-11-22,1171017.33012277,1872012.45599819,1
2011-09-08,2011-09-08,1168751.61001007,1920337.44150051,1
2011-09-08,2011-09-08,1168757.21001007,1920163.44150051,1
2011-09-08,2012-01-17,1162305.08400195,1851553.36081474,1
2011-09-08,2011-09-08,1168759.61001007,1920089.84150051,1
2011-09-08,2011-09-08,1168747.23447724,1920471.35031161,1
2011-09-08,2011-09-08,1168754.81001007,1920237.04150051,1
2011-09-08,2011-09-21,1162208.63632094,1860838.9438869,1
2011-09-08,2011-09-08,1168738.13447724,1920752.45031161,1
2011-09-08,2011-11-09,1141239.63830315,1917871.33251029,1
2011-09-08,2011-12-06,1150906.26323173,1918357.56440154,1
2011-09-08,2011-12-05,1137873.47986846,1905075.2215883,1
2011-09-08,2011-11-17,1172479.74998357,1871722.34011134,1
2011-09-08,2011-11-07,1158958.13430405,1937940.80277165,1
2011-09-08,2011-10-25,1125795.41908901,1922367.10479784,1
2011-09-08,2011-09-21,1133926.64962616,1939156.02001173,1
2011-09-08,2011-09-22,1150465.8739865,1908688.80897022,1
2011-09-08,2011-09-29,1149668.63992993,1915003.74450446,1
2011-09-08,2011-09-08,1168728.73447724,1921033.95031161,1
2011-09-08,2011-09-19,1149639.85208364,1915957.84798691,1
2011-09-08,2011-09-20,1172252.07088604,1831565.62002316,1
2011-09-08,2011-09-08,1168728.23447724,1921047.35031161,1
2011-09-08,2011-09-08,1168725.33900601,1921134.50859269,1
2011-09-08,2011-09-08,1168735.23447724,1920839.55031161,1
2011-09-08,2011-09-08,1168730.73447724,1920973.65031161,1
2011-09-08,2011-09-08,1168733.23447724,1920899.95031161,1
2011-09-09,2011-09-09,1160269.25690805,1928212.32990924,1
2011-09-09,2011-09-20,1171142.20258283,1917999.19006726,1
2011-09-09,2011-09-22,1159769.74271703,1921543.48692421,1
2011-09-09,2012-01-10,1166363.93148579,1841043.94021206,1
2011-09-09,2012-02-14,1179435.68710941,1905470.77991893,1
2011-09-09,2012-02-15,1171906.97096694,1914880.28511514,1
2011-09-09,2011-09-09,1155236.95837484,1918082.81197863,1
2011-09-09,2011-09-09,1161659.50117337,1925890.21198841,1
2011-09-09,2011-09-09,1161225.68081303,1925872.41231682,1
2011-09-09,2011-09-09,1159287.98196952,1948384.70283144,1
2011-09-09,2011-10-11,1175121.88020714,1835943.47732909,1
2011-09-09,2011-10-14,1155210.79069093,1912252.3899715,1
2011-09-09,2011-11-14,1157293.2300334,1929114.82147918,1
2011-09-09,2011-12-05,1133032.70490897,1910930.00921204,1
2011-09-09,2011-12-06,1192699.84417856,1840190.36627869,1
2011-09-09,2011-12-07,1158886.26999949,1918216.47997454,1
2011-09-09,2011-11-16,1154081.00000978,1853647.95000617,1
2011-09-09,2011-12-01,1196239.46168323,1820689.72183277,1
2011-09-09,2011-11-23,1166920.56060209,1900132.50647394,1
2011-09-09,2011-11-29,1167820.4101311,1848263.5262907,1
2011-09-09,2011-09-12,1152923.27996802,1921401.46208947,1
2011-09-09,2011-09-21,1161235.48081303,1925872.61231682,1
2011-09-09,2011-09-21,1162201.59000431,1928223.94996739,1
2011-09-09,2011-10-11,1175311.33036577,1829975.35869416,1
2011-09-09,2011-09-23,1146734.57770601,1912926.56293018,1
2011-09-09,2011-09-19,1165530.05581603,1919665.36610057,1
2011-09-09,2011-09-21,1161982.31418373,1926173.66411005,1
2011-09-09,2011-09-12,1166906.50998034,1845459.11998992,1
2011-09-09,2011-09-13,1154939.46170053,1928614.76479881,1
2011-09-09,2011-09-19,1159244.60998647,1924488.10091394,1
2011-09-09,2011-09-15,1161210.69136688,1928530.39409663,1
2011-09-09,2011-09-15,1135941.54741442,1937475.4365331,1
2011-09-09,2011-09-09,1157379.12857273,1922387.44257393,1
2011-09-09,2011-09-09,1158748.07432591,1928142.11652581,1
2011-09-09,2011-09-09,1158586.11630102,1917278.75652643,1
2011-09-09,2011-09-09,1151319.73439421,1924350.81398814,1
2011-09-09,2011-09-09,1152586.37587009,1924382.85942788,1
2011-09-09,2011-09-09,1160580.37996883,1928855.99000288,1
2011-09-09,2011-09-09,1160938.06611817,1927939.26357586,1
2011-09-09,2011-09-09,1161651.01880895,1928209.35939018,1
2011-09-09,2011-09-09,1159379.87050534,1925164.64507795,1
2011-09-09,2011-09-09,1155260.69858595,1917260.23830514,1
2011-09-09,2011-09-09,1162224.25046577,1925897.50558395,1
2011-09-09,2011-09-09,1155235.3815304,1918136.56570132,1
2011-09-10,2012-01-27,1150137.48581461,1921894.50467372,1
2011-09-10,2011-09-13,1154995.74330684,1926777.40831581,1
2011-09-10,2011-09-21,1136201.22281592,1929330.94658734,1
2011-09-10,2011-11-02,1129025.86090874,1920474.32952064,1
2011-09-10,2011-12-06,1190673.16011815,1849665.04758988,1
2011-09-10,2011-09-24,1123893.75156719,1942781.49058438,1
2011-09-10,2011-11-30,1165879.50099167,1938011.45732448,1
2011-09-10,2011-12-13,1192154.09002813,1839354.13677261,1
2011-09-10,2011-09-16,1140481.07469089,1918436.86416617,1
2011-09-11,2011-09-15,1154471.49232603,1909455.22007766,1
2011-09-11,2011-10-24,1137273.35362564,1868579.95496957,1
2011-09-11,2011-11-29,1136934.15791554,1938672.97401314,1
2011-09-11,2011-09-21,1135046.98797852,1913972.75472355,1
2011-09-11,2011-10-18,1174615.70006638,1831189.21579237,1
2011-09-11,2011-09-22,1160797.14057043,1910046.04989808,1
2011-09-11,2011-12-01,1161183.92090065,1930855.81443272,1
2011-09-11,2011-10-11,1173510.76107238,1846545.01192106,1
2011-09-12,2011-11-11,1191961.51928629,1850362.64240941,1
2011-09-12,2011-09-23,1153702.26699507,1856170.83992172,1
2011-09-12,2011-09-12,1150855.86352213,1921682.62443419,1
2011-09-12,2011-10-25,1126237.94336669,1921145.33790525,1
2011-09-12,2011-09-28,1164560.99839637,1842208.30990532,1
2011-09-12,2011-09-29,1167821.08850481,1883896.71991042,1
2011-09-12,2011-09-23,1151586.23772395,1869764.46138749,1
2011-09-12,2011-09-13,1160861.6410734,1872786.22997241,1
2011-09-12,2011-09-12,1153149.77997805,1918079.89999049,1
2011-09-12,2011-09-12,1173803.45327913,1884107.11943342,1
2011-09-12,2011-09-14,1135094.67261673,1922639.92996696,1
2011-09-12,2011-09-12,1160160.13589196,1923188.3218981,1
2011-09-12,2011-11-09,1139794.5737235,1921080.50538465,1
2011-09-12,2011-11-03,1146202.43818361,1919298.48659248,1
2011-09-12,2011-09-12,1152194.31807991,1920387.56533393,1
2011-09-12,2012-02-08,1157732.41888049,1912603.9498821,1
2011-09-12,2012-02-08,1141539.1480332,1905021.39659763,1
2011-09-12,2012-01-11,1191460.55610474,1863593.62877302,1
2011-09-12,2012-02-10,1153659.58617079,1901933.01637756,1
2011-09-12,2011-09-12,1153168.15740636,1917433.28991445,1
2011-09-12,2011-09-14,1181007.2598865,1838743.76219183,1
2011-09-12,2011-09-26,1119359.18839292,1925185.52207368,1
2011-09-12,2011-11-03,1157549.51000114,1922390.0800287,1
2011-09-12,2011-11-28,1153261.15479139,1867536.58997983,1
2011-09-12,2011-12-01,1167469.21292359,1853007.20558525,1
2011-09-12,2011-12-01,1165986.32830287,1936784.13601515,1
2011-09-12,2011-12-21,1153041.87997805,1918076.99999049,1
2011-09-12,2011-12-24,1159411.30201081,1945867.49797509,1
2011-09-12,2011-12-30,1164775.22799447,1830016.19669418,1
2011-09-12,2011-11-29,1164503.33637318,1828360.46503215,1
2011-09-12,2011-11-29,1166906.50998034,1845459.11998992,1
2011-09-12,2011-11-30,1168282.99502505,1855541.02069383,1
2011-09-12,2011-11-30,1170487.56171312,1847773.38762164,1
2011-09-13,2011-09-23,1139812.90936597,1862584.86909107,1
2011-09-13,2011-09-29,1174556.67052726,1844801.61348809,1
2011-09-13,2011-12-24,1160992.85003241,1947634.22003177,1
2011-09-13,2011-09-29,1171821.57611972,1883667.23827243,1
2011-09-13,2011-12-08,1148519.10562514,1860172.87007586,1
2011-09-13,2011-11-22,1132434.24842825,1869355.53062198,1
2011-09-13,2011-12-14,1154749.83999325,1887555.29172974,1
2011-09-13,2011-11-30,1168925.96592834,1844417.46481007,1
2011-09-13,2011-12-06,1151013.60780723,1895761.73007344,1
2011-09-13,2011-11-30,1156049.88990353,1853356.10208598,1
2011-09-13,2011-10-06,1170205.42630265,1823874.84730864,1
2011-09-13,2011-11-03,1159924.03242446,1880711.81972332,1
2011-09-13,2011-10-13,1156379.56998502,1865799.69262277,1
2011-09-13,2011-11-02,1153356.5799801,1864225.81000229,1
2011-09-13,2012-01-31,1177157.36506907,1834469.79171531,1
2011-09-13,2011-09-13,1161823.25108388,1920110.62120117,1
2011-09-13,2011-09-19,1158227.17500575,1920561.99003294,1
2011-09-13,2011-09-20,1139679.83403313,1866232.71556743,1
2011-09-13,2011-09-23,1141848.2996268,1861221.68518811,1
2011-09-13,2011-09-22,1176072.61999077,1908374.16852701,1
2011-09-13,2011-09-23,1148159.70887558,1861137.75689624,1
2011-09-13,2011-09-13,1154666.71181916,1926678.18767347,1
2011-09-13,2011-09-13,1156603.52359611,1927773.24342616,1
2011-09-13,2011-09-13,1159554.61000241,1918084.97133299,1
2011-09-13,2011-09-19,1156943.59362157,1924463.39011643,1
2011-09-13,2011-09-13,1156586.06449741,1924458.52898908,1
2011-09-13,2011-09-13,1155661.84088921,1926760.17037576,1
2011-09-13,2011-09-13,1156003.71187877,1926471.00831215,1
2011-09-13,2011-09-13,1156903.5629037,1927778.29012031,1
2011-09-13,2011-09-13,1164886.46458203,1917522.21912411,1
2011-09-13,2011-09-13,1163279.71449778,1918064.1040312,1
2011-09-13,2011-09-13,1161764.40011715,1918654.29959479,1
2011-09-13,2011-09-13,1160866.12602151,1919885.17977984,1
2011-09-13,2011-09-13,1164901.66458203,1917062.21912411,1
2011-09-13,2011-09-13,1164441.16188242,1916984.16191386,1
2011-09-13,2011-09-13,1164526.23940191,1918410.46080334,1
2011-09-14,2012-01-12,1175912.7086066,1868011.36343293,1
2011-09-14,2012-01-26,1190704.30011755,1860737.97631626,1
2011-09-14,2012-01-30,1163689.00000336,1908019.76127355,1
2011-09-14,2012-02-08,1162628.78000974,1915625.98000744,1
2011-09-14,2012-02-09,1159389.48280036,1912902.7344313,1
2011-09-14,2011-09-19,1160999.7257758,1925866.40871562,1
2011-09-14,2011-09-19,1155867.29942505,1919519.20000834,1
2011-09-14,2011-09-19,1174568.60988836,1864485.83566661,1
2011-09-14,2011-09-20,1153347.75770399,1918825.16378396,1
2011-09-14,2011-09-20,1144002.10089745,1915529.44951936,1
2011-09-14,2011-09-22,1164643.46430947,1911371.37509254,1
2011-09-14,2011-09-22,1164409.81571152,1911364.50831284,1
2011-09-14,2011-09-22,1154045.63973037,1864277.5680111,1
2011-09-14,2011-09-23,1169457.6681908,1929784.57211798,1
2011-09-14,2011-09-26,1120158.38492484,1921647.04293053,1
2011-09-14,2011-09-26,1169634.72148245,1933620.01038105,1
2011-09-14,2011-09-27,1159154.61949946,1942419.85971215,1
2011-09-14,2011-09-27,1159163.11949946,1942152.15971215,1
2011-09-14,2011-10-03,1137434.24109471,1941054.84851998,1
2011-09-14,2011-11-09,1143076.86508286,1920494.21130125,1
2011-09-14,2011-11-09,1142264.16059821,1921472.31958633,1
2011-09-14,2011-12-13,1186602.69437793,1849830.23153193,1
2011-09-14,2012-01-06,1167057.06627713,1931346.08418077,1
2011-09-14,2012-02-08,1162863.69002702,1907532.91996996,1
2011-09-14,2012-01-13,1203798.98262792,1831885.9424907,1
2011-09-14,2011-10-14,1176058.51217519,1909402.90020669,1
2011-09-14,2011-11-02,1151943.67440281,1858241.01147745,1
2011-09-14,2011-11-23,1153406.11338268,1888104.89240575,1
2011-09-14,2011-09-19,1169443.83002259,1920773.65282996,1
2011-09-14,2011-09-26,1120365.58631015,1935503.54647436,1
2011-09-14,2011-09-23,1138457.68962682,1861874.26486786,1
2011-09-14,2011-09-21,1135532.36467174,1933769.69521679,1
2011-09-15,2011-12-30,1182246.97110333,1831096.11001766,1
2011-09-15,2011-12-06,1146778.78352415,1909231.41012919,1
2011-09-15,2011-11-28,1155243.50852098,1834053.86431524,1
2011-09-15,2011-11-11,1185557.91370005,1841542.94541744,1
2011-09-15,2011-10-28,1185566.51993021,1870167.30507993,1
2011-09-15,2011-10-05,1145823.95552569,1872794.32897875,1
2011-09-15,2011-09-30,1179967.41732123,1864654.76147518,1
2011-09-15,2011-09-22,1160111.61573438,1907571.39390839,1
2011-09-15,2011-09-15,1168905.23161999,1926075.73381685,1
2011-09-15,2011-09-15,1170106.14010949,1926509.08010358,1
2011-09-15,2011-09-15,1155145.87987998,1921403.52273062,1
2011-09-15,2011-09-15,1170102.19222265,1924785.07351056,1
2011-09-15,2012-03-14,1153699.46530236,1890641.47209372,1
2011-09-15,2012-01-25,1172617.35031837,1826593.90568075,1
2011-09-15,2012-01-25,1170742.83836916,1899917.22103008,1
2011-09-15,2012-02-07,1161203.75448612,1947369.10733045,1
2011-09-15,2012-02-15,1143795.54501114,1905871.80328345,1
2011-09-15,2011-09-15,1149713.26000524,1858232.24000665,1
2011-09-15,2011-09-15,1182013.56390074,1838433.5201279,1
2011-09-15,2011-09-15,1134237.71013015,1870071.22571576,1
2011-09-15,2011-09-15,1169955.89222265,1924781.07351056,1
2011-09-15,2011-09-15,1166233.71602459,1916242.82719867,1
2011-09-15,2011-09-15,1167341.84002548,1916169.09037791,1
2011-09-15,2011-09-15,1154810.26628762,1921347.51287589,1
2011-09-15,2011-09-15,1156443.21051448,1919283.36057099,1
2011-09-15,2011-09-15,1169284.0122253,1924444.81208686,1
2011-09-15,2011-09-15,1168326.79997655,1925493.60007272,1
2011-09-15,2011-09-15,1169922.24010949,1926480.98010358,1
2011-09-15,2011-09-15,1169983.54010949,1926490.38010358,1
2011-09-15,2011-09-15,1169279.39832798,1926417.13228988,1
2011-09-15,2011-09-15,1171287.35968097,1926209.38300353,1
2011-09-15,2011-09-15,1169462.01469983,1926091.44321178,1
2011-09-15,2011-09-15,1169348.44997047,1926088.30998613,1
2011-09-15,2011-09-16,1134476.80111209,1935836.15152446,1
2011-09-15,2011-09-19,1155934.9895995,1928674.59597908,1
2011-09-15,2011-09-20,1143320.3872319,1897882.85649594,1
2011-09-15,2011-09-27,1165151.19369663,1860850.73751942,1
2011-09-15,2011-09-27,1139164.82853115,1943130.42818994,1
2011-09-15,2011-09-27,1142375.52972784,1913720.6421256,1
2011-09-15,2011-09-28,1185729.36460444,1863237.30449298,1
2011-09-15,2011-09-29,1174557.37052726,1844773.11348809,1
2011-09-15,2011-09-30,1179494.91530568,1856680.26177939,1
2011-09-15,2011-09-30,1178392.32741408,1857971.0824261,1
2011-09-15,2011-09-30,1180256.69147409,1853380.67409099,1
2011-09-15,2011-10-03,1154607.9799191,1939714.49353357,1
2011-09-15,2011-10-04,1132900.67159764,1934391.88709599,1
2011-09-15,2011-10-07,1168466.15690387,1917431.06037953,1
2011-09-15,2011-10-19,1179226.9277228,1843359.8700082,1
2011-09-15,2011-10-21,1156118.78382618,1944319.22816736,1
2011-09-15,2011-10-28,1156780.04687015,1851012.26219628,1
2011-09-15,2011-11-02,1133941.24980325,1925771.42463086,1
2011-09-15,2011-11-04,1146157.33131915,1926616.98310729,1
